Year,Area,Item,Production Value (t)
2012,France,Barley,11341188.8
2012,France,"Cereals, primary",68341730.6
2012,France,"Hen eggs in shell, fresh",15000432.0
2012,France,"Meat, Total",5676336.7
2012,France,"Milk, Total",24882839.2
2012,France,Raw milk of cattle,23998422.0
2012,France,Wheat,37885741.8
2012,Germany,Barley,10391300.0
2012,Germany,"Cereals, primary",45396500.0
2012,Germany,"Hen eggs in shell, fresh",13005300.0
2012,Germany,"Meat, Total",8155482.39
2012,Germany,"Milk, Total",30703816.16
2012,Germany,Raw milk of cattle,30672154.37
2012,Germany,Wheat,22409300.0
2012,Hungary,Barley,996110.0
2012,Hungary,"Cereals, primary",10372740.0
2012,Hungary,"Hen eggs in shell, fresh",2544977.0
2012,Hungary,"Meat, Total",862890.0
2012,Hungary,"Milk, Total",1818484.0
2012,Hungary,Raw milk of cattle,1812849.0
2012,Hungary,Wheat,4010990.0
2012,India,Barley,1620000.0
2012,India,"Cereals, primary",293290000.0
2012,India,"Hen eggs in shell, fresh",70105000.0
2012,India,"Meat, Total",7495840.02
2012,India,"Milk, Total",132440100.77
2012,India,Raw milk of cattle,59805248.0
2012,India,Wheat,94880000.0
2012,Ireland,Barley,1260700.0
2012,Ireland,"Cereals, primary",2127500.0
2012,Ireland,"Hen eggs in shell, fresh",847500.0
2012,Ireland,"Meat, Total",903493.93
2012,Ireland,"Milk, Total",5387770.0
2012,Ireland,Raw milk of cattle,5387770.0
2012,Ireland,Wheat,707900.0
2012,Italy,Barley,940234.3
2012,Italy,"Cereals, primary",18594125.5
2012,Italy,"Hen eggs in shell, fresh",13411200.0
2012,Italy,"Meat, Total",4024057.66
2012,Italy,"Milk, Total",11224148.0
2012,Italy,Raw milk of cattle,10597572.0
2012,Italy,Wheat,7654248.3
2012,Netherlands (Kingdom of the),Barley,205912.0
2012,Netherlands (Kingdom of the),"Cereals, primary",1730981.0
2012,Netherlands (Kingdom of the),"Hen eggs in shell, fresh",10854000.0
2012,Netherlands (Kingdom of the),"Meat, Total",2686363.32
2012,Netherlands (Kingdom of the),"Milk, Total",11892778.0
2012,Netherlands (Kingdom of the),Raw milk of cattle,11675448.0
2012,Netherlands (Kingdom of the),Wheat,1302002.0
2012,New Zealand,Barley,438789.0
2012,New Zealand,"Cereals, primary",1168496.0
2012,New Zealand,"Hen eggs in shell, fresh",1006100.0
2012,New Zealand,"Meat, Total",1312469.84
2012,New Zealand,"Milk, Total",19129000.0
2012,New Zealand,Raw milk of cattle,19129000.0
2012,New Zealand,Wheat,488614.0
2012,Poland,Barley,4180200.0
2012,Poland,"Cereals, primary",28543870.0
2012,Poland,"Hen eggs in shell, fresh",10066708.0
2012,Poland,"Meat, Total",3845687.27
2012,Poland,"Milk, Total",12684840.0
2012,Poland,Raw milk of cattle,12667773.0
2012,Poland,Wheat,8607600.0
2012,Romania,Barley,986361.0
2012,Romania,"Cereals, primary",12824138.0
2012,Romania,"Hen eggs in shell, fresh",6545941.0
2012,Romania,"Meat, Total",989921.41
2012,Romania,"Milk, Total",4551522.0
2012,Romania,Raw milk of cattle,3900610.0
2012,Romania,Wheat,5297748.0
2012,Spain,Barley,5956300.0
2012,Spain,"Cereals, primary",17547278.0
2012,Spain,"Hen eggs in shell, fresh",12127890.0
2012,Spain,"Meat, Total",5651324.84
2012,Spain,"Milk, Total",7504842.0
2012,Spain,Raw milk of cattle,6508700.0
2012,Spain,Wheat,5189828.0
2012,Sweden,Barley,1701700.0
2012,Sweden,"Cereals, primary",5055900.0
2012,Sweden,"Hen eggs in shell, fresh",2058500.0
2012,Sweden,"Meat, Total",495539.0
2012,Sweden,"Milk, Total",2901000.0
2012,Sweden,Raw milk of cattle,2901000.0
2012,Sweden,Wheat,2289300.0
2012,United States of America,Barley,4767940.0
2012,United States of America,"Cereals, primary",356210124.0
2012,United States of America,"Hen eggs in shell, fresh",99953000.0
2012,United States of America,"Meat, Total",42622314.49
2012,United States of America,"Milk, Total",91043523.24
2012,United States of America,Raw milk of cattle,91009706.0
2012,United States of America,Wheat,61677384.0
2013,Argentina,Barley,4705160.0
2013,Argentina,"Cereals, primary",50742603.0
2013,Argentina,"Hen eggs in shell, fresh",10933720.0
2013,Argentina,"Meat, Total",5344253.01
2013,Argentina,"Milk, Total",11300130.0
2013,Argentina,Raw milk of cattle,11300130.0
2013,Argentina,Wheat,8134409.0
2013,Australia,Barley,7471592.0
2013,Australia,"Cereals, primary",35589235.54
2013,Australia,"Hen eggs in shell, fresh",4256347.0
2013,Australia,"Meat, Total",4541943.57
2013,Australia,"Milk, Total",9522000.0
2013,Australia,Raw milk of cattle,9522000.0
2013,Australia,Wheat,22855576.0
2013,Austria,Barley,734050.59
2013,Austria,"Cereals, primary",4599433.26
2013,Austria,"Hen eggs in shell, fresh",1851875.0
2013,Austria,"Meat, Total",903523.0
2013,Austria,"Milk, Total",3424598.0
2013,Austria,Raw milk of cattle,3393057.0
2013,Austria,Wheat,1597706.42
2013,Belgium,Barley,385614.0
2013,Belgium,"Cereals, primary",3097497.0
2013,Belgium,"Hen eggs in shell, fresh",2928010.0
2013,Belgium,"Meat, Total",1774712.36
2013,Belgium,"Milk, Total",3483230.0
2013,Belgium,Raw milk of cattle,3474000.0
2013,Belgium,Wheat,1803550.0
2013,Brazil,Barley,330682.0
2013,Brazil,"Cereals, primary",100901726.0
2013,Brazil,"Hen eggs in shell, fresh",45602500.0
2013,Brazil,"Meat, Total",25268198.0
2013,Brazil,"Milk, Total",35556700.74
2013,Brazil,Raw milk of cattle,35282893.0
2013,Brazil,Wheat,5738473.0
2013,Canada,Barley,10281600.0
2013,Canada,"Cereals, primary",66535401.0
2013,Canada,"Hen eggs in shell, fresh",8436080.0
2013,Canada,"Meat, Total",4309031.47
2013,Canada,"Milk, Total",8062213.0
2013,Canada,Raw milk of cattle,8062213.0
2013,Canada,Wheat,37589100.0
2013,China,Barley,1699000.0
2013,China,"Cereals, primary",557095954.66
2013,China,"Hen eggs in shell, fresh",520527734.0
2013,China,"Meat, Total",86475127.63
2013,China,"Milk, Total",34938551.09
2013,China,Raw milk of cattle,30366206.0
2013,China,Wheat,121930527.0
2013,Denmark,Barley,3949900.0
2013,Denmark,"Cereals, primary",9119687.0
2013,Denmark,"Hen eggs in shell, fresh",1449179.0
2013,Denmark,"Meat, Total",1891283.2
2013,Denmark,"Milk, Total",5104720.0
2013,Denmark,Raw milk of cattle,5104720.0
2013,Denmark,Wheat,4145200.0
2013,Finland,Barley,1904200.0
2013,Finland,"Cereals, primary",4065778.95
2013,Finland,"Hen eggs in shell, fresh",1128800.0
2013,Finland,"Meat, Total",391346.5
2013,Finland,"Milk, Total",2327800.0
2013,Finland,Raw milk of cattle,2327800.0
2013,Finland,Wheat,869400.0
2013,France,Barley,10315284.9
2013,France,"Cereals, primary",67537680.9
2013,France,"Hen eggs in shell, fresh",16711834.0
2013,France,"Meat, Total",5529044.0
2013,France,"Milk, Total",24591383.0
2013,France,Raw milk of cattle,23747341.0
2013,France,Wheat,38651472.0
2013,Germany,Barley,10343600.0
2013,Germany,"Cereals, primary",47757100.0
2013,Germany,"Hen eggs in shell, fresh",13373800.0
2013,Germany,"Meat, Total",8183412.29
2013,Germany,"Milk, Total",31350827.49
2013,Germany,Raw milk of cattle,31324237.93
2013,Germany,Wheat,25019100.0
2013,Hungary,Barley,1062000.0
2013,Hungary,"Cereals, primary",13609910.0
2013,Hungary,"Hen eggs in shell, fresh",2605761.0
2013,Hungary,"Meat, Total",811454.0
2013,Hungary,"Milk, Total",1778137.0
2013,Hungary,Raw milk of cattle,1772762.0
2013,Hungary,Wheat,5058300.0
2013,India,Barley,1750000.0
2013,India,"Cereals, primary",295669510.0
2013,India,"Hen eggs in shell, fresh",73566205.0
2013,India,"Meat, Total",7958921.99
2013,India,"Milk, Total",137695104.2
2013,India,Raw milk of cattle,62194871.65
2013,India,Wheat,93510000.0
2013,Ireland,Barley,1662800.0
2013,Ireland,"Cereals, primary",2403000.0
2013,Ireland,"Hen eggs in shell, fresh",857000.0
2013,Ireland,"Meat, Total",926835.37
2013,Ireland,"Milk, Total",5583670.0
2013,Ireland,Raw milk of cattle,5583670.0
2013,Ireland,Wheat,545300.0
2013,Italy,Barley,875552.0
2013,Italy,"Cereals, primary",18214664.0
2013,Italy,"Hen eggs in shell, fresh",13388571.0
2013,Italy,"Meat, Total",3856587.52
2013,Italy,"Milk, Total",11003685.0
2013,Italy,Raw milk of cattle,10397465.0
2013,Italy,Wheat,7312024.7
2013,Netherlands (Kingdom of the),Barley,208084.0
2013,Netherlands (Kingdom of the),"Cereals, primary",1755536.0
2013,Netherlands (Kingdom of the),"Hen eggs in shell, fresh",11290000.0
2013,Netherlands (Kingdom of the),"Meat, Total",2700169.78
2013,Netherlands (Kingdom of the),"Milk, Total",12409055.61
2013,Netherlands (Kingdom of the),Raw milk of cattle,12212690.0
2013,Netherlands (Kingdom of the),Wheat,1335105.0
2013,New Zealand,Barley,416478.0
2013,New Zealand,"Cereals, primary",1103220.91
2013,New Zealand,"Hen eggs in shell, fresh",1008847.0
2013,New Zealand,"Meat, Total",1354905.44
2013,New Zealand,"Milk, Total",19469000.0
2013,New Zealand,Raw milk of cattle,19469000.0
2013,New Zealand,Wheat,447799.0
2013,Poland,Barley,2933579.0
2013,Poland,"Cereals, primary",28455154.0
2013,Poland,"Hen eggs in shell, fresh",10600243.0
2013,Poland,"Meat, Total",3879741.95
2013,Poland,"Milk, Total",12735332.0
2013,Poland,Raw milk of cattle,12718433.0
2013,Poland,Wheat,9485183.0
2013,Romania,Barley,1542247.0
2013,Romania,"Cereals, primary",20897076.0
2013,Romania,"Hen eggs in shell, fresh",6466698.0
2013,Romania,"Meat, Total",896460.04
2013,Romania,"Milk, Total",4613635.0
2013,Romania,Raw milk of cattle,3981053.0
2013,Romania,Wheat,7296373.0
2013,Spain,Barley,10005000.0
2013,Spain,"Cereals, primary",25366791.0
2013,Spain,"Hen eggs in shell, fresh",12530019.0
2013,Spain,"Meat, Total",5507220.8
2013,Spain,"Milk, Total",7631742.0
2013,Spain,Raw milk of cattle,6559175.0
2013,Spain,Wheat,7744900.0
2013,Sweden,Barley,1940100.0
2013,Sweden,"Cereals, primary",4985200.0
2013,Sweden,"Hen eggs in shell, fresh",2176620.0
2013,Sweden,"Meat, Total",504820.0
2013,Sweden,"Milk, Total",2910000.0
2013,Sweden,Raw milk of cattle,2910000.0
2013,Sweden,Wheat,1868600.0
2013,United States of America,Barley,4719070.0
2013,United States of America,"Cereals, primary",434308450.0
2013,United States of America,"Hen eggs in shell, fresh",103333000.0
2013,United States of America,"Meat, Total",42754378.31
2013,United States of America,"Milk, Total",91310693.92
2013,United States of America,Raw milk of cattle,91276872.0
2013,United States of America,Wheat,58104610.0
2014,Argentina,Barley,2901492.0
2014,Argentina,"Cereals, primary",50794075.58
2014,Argentina,"Hen eggs in shell, fresh",11277580.0
2014,Argentina,"Meat, Total",5237481.56
2014,Argentina,"Milk, Total",11340197.0
2014,Argentina,Raw milk of cattle,11340197.0
2014,Argentina,Wheat,9188339.0
2014,Australia,Barley,9174417.0
2014,Australia,"Cereals, primary",38420401.88
2014,Australia,"Hen eggs in shell, fresh",4093127.0
2014,Australia,"Meat, Total",4878967.32
2014,Australia,"Milk, Total",9542000.0
2014,Australia,Raw milk of cattle,9542000.0
2014,Australia,Wheat,25303037.0
2014,Austria,Barley,845704.92
2014,Austria,"Cereals, primary",5720308.58
2014,Austria,"Hen eggs in shell, fresh",1893765.0
2014,Austria,"Meat, Total",899987.0
2014,Austria,"Milk, Total",3524888.0
2014,Austria,Raw milk of cattle,3493861.0
2014,Austria,Wheat,1804018.24
2014,Belgium,Barley,399970.0
2014,Belgium,"Cereals, primary",3162852.0
2014,Belgium,"Hen eggs in shell, fresh",2562458.0
2014,Belgium,"Meat, Total",1814780.82
2014,Belgium,"Milk, Total",3701535.0
2014,Belgium,Raw milk of cattle,3689440.0
2014,Belgium,Wheat,1994600.0
2014,Brazil,Barley,251539.0
2014,Brazil,"Cereals, primary",101402184.0
2014,Brazil,"Hen eggs in shell, fresh",47051635.0
2014,Brazil,"Meat, Total",25894671.7
2014,Brazil,"Milk, Total",36416517.95
2014,Brazil,Raw milk of cattle,36178091.0
2014,Brazil,Wheat,6261895.0
2014,Canada,Barley,7116800.0
2014,Canada,"Cereals, primary",51683501.0
2014,Canada,"Hen eggs in shell, fresh",8461086.0
2014,Canada,"Meat, Total",4350312.4
2014,Canada,"Milk, Total",8068606.0
2014,Canada,Raw milk of cattle,8068606.0
2014,Canada,Wheat,29442100.0
2014,China,Barley,1812000.0
2014,China,"Cereals, primary",562426932.56
2014,China,"Hen eggs in shell, fresh",484036172.2
2014,China,"Meat, Total",88014393.25
2014,China,"Milk, Total",36615662.97
2014,China,Raw milk of cattle,31962205.0
2014,China,Wheat,126215211.0
2014,Denmark,Barley,3547600.0
2014,Denmark,"Cereals, primary",9796378.0
2014,Denmark,"Hen eggs in shell, fresh",1449656.0
2014,Denmark,"Meat, Total",1884947.85
2014,Denmark,"Milk, Total",5191100.0
2014,Denmark,Raw milk of cattle,5191100.0
2014,Denmark,Wheat,5153300.0
2014,Finland,Barley,1854800.0
2014,Finland,"Cereals, primary",4130625.78
2014,Finland,"Hen eggs in shell, fresh",1132179.0
2014,Finland,"Meat, Total",386974.73
2014,Finland,"Milk, Total",2400003.0
2014,Finland,Raw milk of cattle,2400003.0
2014,Finland,Wheat,1088200.0
2014,France,Barley,11728556.0
2014,France,"Cereals, primary",72801345.0
2014,France,"Hen eggs in shell, fresh",16891040.0
2014,France,"Meat, Total",5598080.12
2014,France,"Milk, Total",25827665.0
2014,France,Raw milk of cattle,24978950.0
2014,France,Wheat,38950202.0
2014,Germany,Barley,11562800.0
2014,Germany,"Cereals, primary",52010400.0
2014,Germany,"Hen eggs in shell, fresh",13471500.0
2014,Germany,"Meat, Total",8317017.01
2014,Germany,"Milk, Total",32419494.77
2014,Germany,Raw milk of cattle,32394968.5
2014,Germany,Wheat,27784700.0
2014,Hungary,Barley,1274710.0
2014,Hungary,"Cereals, primary",16613380.0
2014,Hungary,"Hen eggs in shell, fresh",2554114.0
2014,Hungary,"Meat, Total",894504.19
2014,Hungary,"Milk, Total",1877111.0
2014,Hungary,Raw milk of cattle,1871885.0
2014,Hungary,Wheat,5261890.0
2014,India,Barley,1830000.0
2014,India,"Cereals, primary",297113510.0
2014,India,"Hen eggs in shell, fresh",78863360.0
2014,India,"Meat, Total",8343971.2
2014,India,"Milk, Total",146322746.49
2014,India,Raw milk of cattle,66423450.0
2014,India,Wheat,95850000.0
2014,Ireland,Barley,1731200.0
2014,Ireland,"Cereals, primary",2599817.27
2014,Ireland,"Hen eggs in shell, fresh",875000.0
2014,Ireland,"Meat, Total",1005668.39
2014,Ireland,"Milk, Total",5816220.0
2014,Ireland,Raw milk of cattle,5816220.0
2014,Ireland,Wheat,717000.0
2014,Italy,Barley,846141.6
2014,Italy,"Cereals, primary",19396843.8
2014,Italy,"Hen eggs in shell, fresh",13462900.0
2014,Italy,"Meat, Total",3386830.69
2014,Italy,"Milk, Total",11639611.0
2014,Italy,Raw milk of cattle,11044109.0
2014,Italy,Wheat,7141926.4
2014,Netherlands (Kingdom of the),Barley,196925.0
2014,Netherlands (Kingdom of the),"Cereals, primary",1700506.0
2014,Netherlands (Kingdom of the),"Hen eggs in shell, fresh",11726000.0
2014,Netherlands (Kingdom of the),"Meat, Total",2784183.8
2014,Netherlands (Kingdom of the),"Milk, Total",12682183.39
2014,Netherlands (Kingdom of the),Raw milk of cattle,12473023.0
2014,Netherlands (Kingdom of the),Wheat,1304054.0
2014,New Zealand,Barley,405747.0
2014,New Zealand,"Cereals, primary",1097943.0
2014,New Zealand,"Hen eggs in shell, fresh",1064636.0
2014,New Zealand,"Meat, Total",1381255.31
2014,New Zealand,"Milk, Total",21319715.0
2014,New Zealand,Raw milk of cattle,21319715.0
2014,New Zealand,Wheat,413497.0
2014,Poland,Barley,3274826.0
2014,Poland,"Cereals, primary",31945433.0
2014,Poland,"Hen eggs in shell, fresh",10825492.0
2014,Poland,"Meat, Total",4000180.7
2014,Poland,"Milk, Total",13002257.0
2014,Poland,Raw milk of cattle,12985520.0
2014,Poland,Wheat,11628670.0
2014,Romania,Barley,1712509.0
2014,Romania,"Cereals, primary",22070736.0
2014,Romania,"Hen eggs in shell, fresh",6770862.0
2014,Romania,"Meat, Total",1045969.89
2014,Romania,"Milk, Total",4803315.0
2014,Romania,Raw milk of cattle,4129838.0
2014,Romania,Wheat,7584814.0
2014,Spain,Barley,6983109.0
2014,Spain,"Cereals, primary",20581146.05
2014,Spain,"Hen eggs in shell, fresh",13285374.0
2014,Spain,"Meat, Total",5721705.52
2014,Spain,"Milk, Total",7856200.0
2014,Spain,Raw milk of cattle,6786000.0
2014,Spain,Wheat,6471400.0
2014,Sweden,Barley,1574200.0
2014,Sweden,"Cereals, primary",5775400.0
2014,Sweden,"Hen eggs in shell, fresh",2125000.0
2014,Sweden,"Meat, Total",529798.0
2014,Sweden,"Milk, Total",2973000.0
2014,Sweden,Raw milk of cattle,2973000.0
2014,Sweden,Wheat,3086400.0
2014,United States of America,Barley,3952610.0
2014,United States of America,"Cereals, primary",442849090.0
2014,United States of America,"Hen eggs in shell, fresh",106853000.0
2014,United States of America,"Meat, Total",42825418.8
2014,United States of America,"Milk, Total",93490183.41
2014,United States of America,Raw milk of cattle,93464549.0
2014,United States of America,Wheat,55147120.0
2015,Argentina,Barley,2901495.0
2015,Argentina,"Cereals, primary",55980088.03
2015,Argentina,"Hen eggs in shell, fresh",12911300.0
2015,Argentina,"Meat, Total",5485180.33
2015,Argentina,"Milk, Total",12422725.0
2015,Argentina,Raw milk of cattle,12422725.0
2015,Argentina,Wheat,13930078.0
2015,Australia,Barley,8646321.0
2015,Australia,"Cereals, primary",37195914.48
2015,Australia,"Hen eggs in shell, fresh",4050585.0
2015,Australia,"Meat, Total",4967487.82
2015,Australia,"Milk, Total",9489000.0
2015,Australia,Raw milk of cattle,9489000.0
2015,Australia,Wheat,23742560.0
2015,Austria,Barley,840433.0
2015,Austria,"Cereals, primary",4853895.01
2015,Austria,"Hen eggs in shell, fresh",1921291.0
2015,Austria,"Meat, Total",909621.0
2015,Austria,"Milk, Total",3568901.0
2015,Austria,Raw milk of cattle,3537757.0
2015,Austria,Wheat,1725736.81
2015,Belgium,Barley,434140.0
2015,Belgium,"Cereals, primary",3163733.0
2015,Belgium,"Hen eggs in shell, fresh",2497629.0
2015,Belgium,"Meat, Total",1850880.08
2015,Belgium,"Milk, Total",4006912.04
2015,Belgium,Raw milk of cattle,3988147.04
2015,Belgium,Wheat,2019347.0
2015,Brazil,Barley,186285.0
2015,Brazil,"Cereals, primary",106026684.77
2015,Brazil,"Hen eggs in shell, fresh",47479736.0
2015,Brazil,"Meat, Total",26484597.19
2015,Brazil,"Milk, Total",35900904.48
2015,Brazil,Raw milk of cattle,35647876.0
2015,Brazil,Wheat,5508451.0
2015,Canada,Barley,8256600.0
2015,Canada,"Cereals, primary",53563000.0
2015,Canada,"Hen eggs in shell, fresh",8877644.0
2015,Canada,"Meat, Total",4441226.58
2015,Canada,"Milk, Total",8430178.0
2015,Canada,Raw milk of cattle,8430178.0
2015,Canada,Wheat,27647400.0
2015,China,Barley,1868000.0
2015,China,"Cereals, primary",619923474.78
2015,China,"Hen eggs in shell, fresh",491695650.07
2015,China,"Meat, Total",88623819.99
2015,China,"Milk, Total",36480419.36
2015,China,Raw milk of cattle,32173559.0
2015,China,Wheat,132646335.0
2015,Denmark,Barley,3856000.0
2015,Denmark,"Cereals, primary",10047500.0
2015,Denmark,"Hen eggs in shell, fresh",1485802.0
2015,Denmark,"Meat, Total",1871928.87
2015,Denmark,"Milk, Total",5356270.0
2015,Denmark,Raw milk of cattle,5356270.0
2015,Denmark,Wheat,5029300.0
2015,Finland,Barley,1569000.0
2015,Finland,"Cereals, primary",3685494.18
2015,Finland,"Hen eggs in shell, fresh",1205576.0
2015,Finland,"Meat, Total",400205.37
2015,Finland,"Milk, Total",2435847.0
2015,Finland,Raw milk of cattle,2435847.0
2015,Finland,Wheat,992100.0
2015,France,Barley,13098233.9
2015,France,"Cereals, primary",73072833.8
2015,France,"Hen eggs in shell, fresh",17288803.0
2015,France,"Meat, Total",5654140.11
2015,France,"Milk, Total",25934792.0
2015,France,Raw milk of cattle,25068226.0
2015,France,Wheat,42750027.4
2015,Germany,Barley,11629900.0
2015,Germany,"Cereals, primary",48866800.0
2015,Germany,"Hen eggs in shell, fresh",12607637.0
2015,Germany,"Meat, Total",8333571.39
2015,Germany,"Milk, Total",32707947.21
2015,Germany,Raw milk of cattle,32684572.0
2015,Germany,Wheat,26549500.0
2015,Hungary,Barley,1408563.0
2015,Hungary,"Cereals, primary",14145172.0
2015,Hungary,"Hen eggs in shell, fresh",2696496.0
2015,Hungary,"Meat, Total",988669.52
2015,Hungary,"Milk, Total",1946650.0
2015,Hungary,Raw milk of cattle,1941326.0
2015,Hungary,Wheat,5331426.0
2015,India,Barley,1613000.0
2015,India,"Cereals, primary",285997000.0
2015,India,"Hen eggs in shell, fresh",82800620.0
2015,India,"Meat, Total",8695300.45
2015,India,"Milk, Total",155490924.37
2015,India,Raw milk of cattle,73645390.0
2015,India,Wheat,86530000.0
2015,Ireland,Barley,1739200.0
2015,Ireland,"Cereals, primary",2635748.65
2015,Ireland,"Hen eggs in shell, fresh",902050.0
2015,Ireland,"Meat, Total",1010721.94
2015,Ireland,"Milk, Total",6585120.0
2015,Ireland,Raw milk of cattle,6585120.0
2015,Ireland,Wheat,696600.0
2015,Italy,Barley,955130.7
2015,Italy,"Cereals, primary",17694873.4
2015,Italy,"Hen eggs in shell, fresh",13799800.0
2015,Italy,"Meat, Total",3691960.9
2015,Italy,"Milk, Total",11785180.0
2015,Italy,Raw milk of cattle,11159203.0
2015,Italy,Wheat,7394494.7
2015,Netherlands (Kingdom of the),Barley,229233.0
2015,Netherlands (Kingdom of the),"Cereals, primary",1671654.0
2015,Netherlands (Kingdom of the),"Hen eggs in shell, fresh",11857600.0
2015,Netherlands (Kingdom of the),"Meat, Total",2913981.02
2015,Netherlands (Kingdom of the),"Milk, Total",13551243.05
2015,Netherlands (Kingdom of the),Raw milk of cattle,13330873.0
2015,Netherlands (Kingdom of the),Wheat,1300085.0
2015,New Zealand,Barley,437144.0
2015,New Zealand,"Cereals, primary",1114618.0
2015,New Zealand,"Hen eggs in shell, fresh",1083768.58
2015,New Zealand,"Meat, Total",1430711.83
2015,New Zealand,"Milk, Total",21938825.0
2015,New Zealand,Raw milk of cattle,21938825.0
2015,New Zealand,Wheat,413533.0
2015,Poland,Barley,2960662.0
2015,Poland,"Cereals, primary",28002726.0
2015,Poland,"Hen eggs in shell, fresh",11056260.0
2015,Poland,"Meat, Total",4167207.89
2015,Poland,"Milk, Total",13252886.0
2015,Poland,Raw milk of cattle,13236229.0
2015,Poland,Wheat,10957787.0
2015,Romania,Barley,1626330.0
2015,Romania,"Cereals, primary",19332821.0
2015,Romania,"Hen eggs in shell, fresh",6702308.0
2015,Romania,"Meat, Total",1084139.34
2015,Romania,"Milk, Total",4676627.0
2015,Romania,Raw milk of cattle,4005994.0
2015,Romania,Wheat,7962421.0
2015,Spain,Barley,6705106.0
2015,Spain,"Cereals, primary",20149310.35
2015,Spain,"Hen eggs in shell, fresh",13585140.0
2015,Spain,"Meat, Total",6061642.22
2015,Spain,"Milk, Total",7865000.0
2015,Spain,Raw milk of cattle,6825000.0
2015,Spain,Wheat,6362694.0
2015,Sweden,Barley,1672300.0
2015,Sweden,"Cereals, primary",6162400.0
2015,Sweden,"Hen eggs in shell, fresh",2130000.0
2015,Sweden,"Meat, Total",549520.71
2015,Sweden,"Milk, Total",2933000.0
2015,Sweden,Raw milk of cattle,2933000.0
2015,Sweden,Wheat,3300400.0
2015,United States of America,Barley,4665770.0
2015,United States of America,"Cereals, primary",431870370.62
2015,United States of America,"Hen eggs in shell, fresh",102964787.0
2015,United States of America,"Meat, Total",43312999.52
2015,United States of America,"Milk, Total",94644861.32
2015,United States of America,Raw milk of cattle,94618978.5
2015,United States of America,Wheat,55839540.0
2016,Argentina,Barley,4938723.0
2016,Argentina,"Cereals, primary",61148032.97
2016,Argentina,"Hen eggs in shell, fresh",13532400.0
2016,Argentina,"Meat, Total",5396171.7
2016,Argentina,"Milk, Total",10600967.49
2016,Argentina,Raw milk of cattle,10600967.49
2016,Argentina,Wheat,11314952.0
2016,Australia,Barley,8992274.0
2016,Australia,"Cereals, primary",35229824.87
2016,Australia,"Hen eggs in shell, fresh",4181024.0
2016,Australia,"Meat, Total",4697339.82
2016,Australia,"Milk, Total",9680907.0
2016,Australia,Raw milk of cattle,9680907.0
2016,Australia,Wheat,22274514.0
2016,Austria,Barley,859701.77
2016,Austria,"Cereals, primary",5701697.09
2016,Austria,"Hen eggs in shell, fresh",2096539.0
2016,Austria,"Meat, Total",904770.0
2016,Austria,"Milk, Total",3659959.0
2016,Austria,Raw milk of cattle,3627606.0
2016,Austria,Wheat,1970363.6
2016,Belgium,Barley,345559.0
2016,Belgium,"Cereals, primary",2287774.0
2016,Belgium,"Hen eggs in shell, fresh",2608539.0
2016,Belgium,"Meat, Total",1805539.33
2016,Belgium,"Milk, Total",3906695.0
2016,Belgium,Raw milk of cattle,3881626.0
2016,Belgium,Wheat,1400074.0
2016,Brazil,Barley,379687.0
2016,Brazil,"Cereals, primary",84166681.6
2016,Brazil,"Hen eggs in shell, fresh",48374374.85
2016,Brazil,"Meat, Total",26749885.42
2016,Brazil,"Milk, Total",34947614.65
2016,Brazil,Raw milk of cattle,34690813.0
2016,Brazil,Wheat,6834421.0
2016,Canada,Barley,8839400.0
2016,Canada,"Cereals, primary",58905767.63
2016,Canada,"Hen eggs in shell, fresh",9488144.0
2016,Canada,"Meat, Total",4605732.72
2016,Canada,"Milk, Total",8733086.0
2016,Canada,Raw milk of cattle,8733086.0
2016,Canada,Wheat,32139900.0
2016,China,Barley,1324598.0
2016,China,"Cereals, primary",616456117.48
2016,China,"Hen eggs in shell, fresh",493045909.18
2016,China,"Meat, Total",87041307.31
2016,China,"Milk, Total",35364890.42
2016,China,Raw milk of cattle,31018548.0
2016,China,Wheat,133274638.0
2016,Denmark,Barley,3949600.0
2016,Denmark,"Cereals, primary",9154326.0
2016,Denmark,"Hen eggs in shell, fresh",1476716.0
2016,Denmark,"Meat, Total",1868369.54
2016,Denmark,"Milk, Total",5454960.0
2016,Denmark,Raw milk of cattle,5454960.0
2016,Denmark,Wheat,4201500.0
2016,Finland,Barley,1580700.0
2016,Finland,"Cereals, primary",3566470.36
2016,Finland,"Hen eggs in shell, fresh",1224475.0
2016,Finland,"Meat, Total",406546.28
2016,Finland,"Milk, Total",2429595.0
2016,Finland,Raw milk of cattle,2429595.0
2016,Finland,Wheat,823900.0
2016,France,Barley,10439229.0
2016,France,"Cereals, primary",54616263.89
2016,France,"Hen eggs in shell, fresh",14421247.0
2016,France,"Meat, Total",5664372.68
2016,France,"Milk, Total",26572025.0
2016,France,Raw milk of cattle,25627060.0
2016,France,Wheat,29316331.0
2016,Germany,Barley,10730500.0
2016,Germany,"Cereals, primary",45364400.0
2016,Germany,"Hen eggs in shell, fresh",12796985.0
2016,Germany,"Meat, Total",8366515.9
2016,Germany,"Milk, Total",32692340.0
2016,Germany,Raw milk of cattle,32672340.0
2016,Germany,Wheat,24463800.0
2016,Hungary,Barley,1594233.0
2016,Hungary,"Cereals, primary",16643885.0
2016,Hungary,"Hen eggs in shell, fresh",2667593.0
2016,Hungary,"Meat, Total",1016028.94
2016,Hungary,"Milk, Total",1923796.0
2016,Hungary,Raw milk of cattle,1918232.0
2016,Hungary,Wheat,5603184.0
