Year,Area,Item,Production Value (t),Export Quantity (t),Export Value (1000 USD),Import Quantity (t),Import Value (1000 USD),GPV (1000 USD),GPV_Const (1000 USD),Producer Price (USD/tonne)
2020,Finland,"Cereals, primary",3415550.0,736715.36,159896.5,30349.03,10366.68,594054.0,557614.0,177.625
2020,Finland,"Hen eggs in shell, fresh",1339965.0,8003.43,11521.0,2332.46,6660.0,14386307.823469387,13354413.956919042,1197.0
2020,Finland,"Meat, Total",409152.0,3962.34,6916.375555555555,4881.5805,20509.637,848097.0,838074.0,2656.175
2020,Finland,"Milk, Total",2406520.0,699419.31,357521.43,29219.11,30261.68,1077497.0,1136169.0,447.7
2020,Finland,Raw milk of cattle,2406520.0,3477.54,4199.0,5098.55,3482.0,14386307.823469387,13354413.956919042,447.7
2020,Finland,Wheat,686620.0,152763.15,33460.0,4927.76,1855.0,14386307.823469387,13354413.956919042,195.3
2020,France,Barley,10277230.0,6778157.87,1359114.0,66450.06,16873.0,14386307.823469387,13354413.956919042,169.6
2020,France,"Cereals, primary",57085160.0,31548978.84,7713630.69,1079729.88,471112.88,10919713.0,10270442.0,215.94285714285712
2020,France,"Hen eggs in shell, fresh",15121211.0,33255.24,80449.0,57436.9,81416.0,14386307.823469387,13354413.956919042,1380.0
2020,France,"Meat, Total",5398440.36,84652.03333333333,261099.30476190476,110957.39619047618,396182.7128571429,13817819.0,14185051.0,3380.2166666666667
2020,France,"Milk, Total",26288520.0,5012718.28,2745107.74,2735757.94,1664146.21,11385662.0,10803540.0,630.25
2020,France,Raw milk of cattle,25234840.0,599534.18,328154.0,135087.36,122292.0,14386307.823469387,13354413.956919042,420.8
2020,France,Wheat,30181140.0,19792596.96,4528591.0,263210.58,76777.0,14386307.823469387,13354413.956919042,200.4
2020,Germany,Barley,10769200.0,2405178.13,480207.0,1488943.4,299688.0,14386307.823469387,13354413.956919042,171.6
2020,Germany,"Cereals, primary",43265100.0,12479480.39,2863688.39,11323020.05,2657885.66,8022454.0,7687690.0,179.11666666666667
2020,Germany,"Hen eggs in shell, fresh",13903529.0,118438.34,264930.0,382356.09,631380.0,14386307.823469387,13354413.956919042,1492.9
2020,Germany,"Meat, Total",7822682.52,122027.00454545456,353583.6090909091,159215.1709090909,533535.2736363636,14098782.0,14453557.0,2643.575
2020,Germany,"Milk, Total",33188890.0,7643825.96,3917452.69,5572629.49,2649977.68,13088977.0,12520831.0,581.5
2020,Germany,Raw milk of cattle,33164910.0,1565156.5,773618.0,2445784.79,1009829.0,14386307.823469387,13354413.956919042,394.3
2020,Germany,Wheat,22172100.0,9259492.98,2105865.0,3999368.03,907414.0,14386307.823469387,13354413.956919042,196.6
2020,Hungary,Barley,1483950.0,831604.93,140153.0,30271.0,5433.0,14386307.823469387,13354413.956919042,144.6
2020,Hungary,"Cereals, primary",15566640.0,7946186.82,1759686.23,348654.18,173317.86,2571145.0,2553236.0,155.04285714285714
2020,Hungary,"Hen eggs in shell, fresh",2540600.0,8585.25,36768.0,24818.27,40274.0,14386307.823469387,13354413.956919042,1467.1
2020,Hungary,"Meat, Total",1013495.3,42272.681,88416.41900000001,15621.372727272728,32789.06136363636,1295811.0,1617818.0,1690.675
2020,Hungary,"Milk, Total",2019000.0,367079.8,166907.18,244112.34,139999.1,698595.0,684174.0,346.0
2020,Hungary,Raw milk of cattle,2014330.0,271946.35,107524.0,47411.39,26649.0,14386307.823469387,13354413.956919042,346.0
2020,Hungary,Wheat,5121480.0,2979320.18,599166.0,133923.32,26999.0,14386307.823469387,13354413.956919042,177.9
2020,India,Barley,1721830.0,2090.4,860.0,70767.54,18273.0,1993701.0,446124.0,335.1
2020,India,"Cereals, primary",342108890.0,3248351.63,828274.36,332639.74,95198.88,120090532.0,123531677.0,335.1
2020,India,"Hen eggs in shell, fresh",128761319.41,16136.56,24426.0,11.12,308.0,1993701.0,6808506.0,335.1
2020,India,"Meat, Total",9639302.51,127831.18529411763,351273.37529411766,163.55900000000003,733.563,19368094.0,4351883.0,335.1
2020,India,"Milk, Total",209968277.07,205292.61,139599.48,14040.98,8033.43,95734240.0,100390301.0,335.1
2020,India,Raw milk of cattle,108306663.52,10678.87,8226.0,269.06,663.0,1993701.0,45440485.0,335.1
2020,India,Wheat,107860510.0,928683.78,243067.0,221.6,67.0,1993701.0,30623881.0,335.1
2020,Ireland,Barley,1347460.0,33743.11,8875.0,207873.35,50766.0,14386307.823469387,13354413.956919042,335.1
2020,Ireland,"Cereals, primary",1892640.0,165662.06,44606.22,1783786.42,408240.38,505812.0,444110.0,182.0
2020,Ireland,"Hen eggs in shell, fresh",995318.0,8275.93,19313.0,3965.43,6739.0,14386307.823469387,13354413.956919042,335.1
2020,Ireland,"Meat, Total",1188596.27,95576.24944444445,368646.4705555556,20306.526190476197,73114.99285714286,4358387.0,4590417.0,2273.1
2020,Ireland,"Milk, Total",8561470.0,3934563.72,1944743.07,1128959.58,470624.02,3223118.0,2988696.0,376.5
2020,Ireland,Raw milk of cattle,8561470.0,144609.23,63819.0,615152.85,229275.0,14386307.823469387,13354413.956919042,376.5
2020,Ireland,Wheat,364920.0,29714.01,7280.0,255103.23,72708.0,14386307.823469387,13354413.956919042,197.4
2020,Italy,Barley,1123730.0,40209.67,9082.0,449563.87,86194.0,14386307.823469387,13354413.956919042,335.1
2020,Italy,"Cereals, primary",16945440.0,174472.39,118638.19,14655566.19,3405119.74,4334300.0,4397715.0,301.825
2020,Italy,"Hen eggs in shell, fresh",12371629.0,15637.41,19980.0,42233.76,53736.0,14386307.823469387,13354413.956919042,1556.1
2020,Italy,"Meat, Total",0.0,43844.89333333333,130022.02380952382,51014.60136363637,242328.1959090909,10166094.0,9333393.0,2423.5666666666666
2020,Italy,"Milk, Total",13509520.0,328285.89,236313.86,2698180.33,1414874.33,6245760.0,6621207.0,446.3
2020,Italy,Raw milk of cattle,12712480.0,42373.51,30651.0,948710.73,433708.0,14386307.823469387,13354413.956919042,446.3
2020,Italy,Wheat,6716180.0,61043.78,25506.0,7994395.57,2039111.0,14386307.823469387,13354413.956919042,269.8
2020,Netherlands (Kingdom of the),Barley,246190.0,86536.7,22489.0,2629502.24,512956.0,14386307.823469387,13354413.956919042,189.0
2020,Netherlands (Kingdom of the),"Cereals, primary",1364440.0,1251440.23,382286.34,13432074.49,2948130.2,269498.0,246522.0,197.0666666666667
2020,Netherlands (Kingdom of the),"Hen eggs in shell, fresh",0.0,415325.99,738046.0,260822.39,392964.0,14386307.823469387,13354413.956919042,1153.9
2020,Netherlands (Kingdom of the),"Meat, Total",3123602.05,279731.625,740309.9777272727,163888.10590909093,452174.9840909091,4793127.0,5129531.0,1709.475
2020,Netherlands (Kingdom of the),"Milk, Total",14932000.0,6194513.1,3795898.95,4304213.78,2031423.02,5407935.0,6095623.0,564.0
2020,Netherlands (Kingdom of the),Raw milk of cattle,14522000.0,278490.22,191904.0,614700.99,296912.0,14386307.823469387,13354413.956919042,350.6
2020,Netherlands (Kingdom of the),Wheat,931830.0,256794.55,68156.0,4296917.46,949463.0,14386307.823469387,13354413.956919042,207.4
2020,New Zealand,Barley,337666.0,240.08,353.0,12407.34,2946.0,86494.0,90106.0,256.2
2020,New Zealand,"Cereals, primary",1018704.8,1935.05,4161.39,573028.41,166094.05,270190.0,283706.0,262.575
2020,New Zealand,"Hen eggs in shell, fresh",1285386.43,1066.09,5409.0,186.74,14480.0,1993701.0,169175.0,335.1
2020,New Zealand,"Meat, Total",1479277.15,120314.54277777778,593887.1238888889,1883.1176470588236,8137.05411764706,2353651.0,2242869.0,1867.24
2020,New Zealand,"Milk, Total",21871305.0,18227776.31,8918778.2,97746.9,73204.65,8339715.0,7932852.0,381.3
2020,New Zealand,Raw milk of cattle,21871305.0,225100.72,203670.0,2961.24,2707.0,8339715.0,7932852.0,381.3
2020,New Zealand,Wheat,453749.0,67.54,60.0,412117.05,123199.0,122408.0,123696.0,269.8
2020,Poland,Barley,2948350.0,301478.91,56279.0,206092.29,42041.0,14386307.823469387,13354413.956919042,163.1
2020,Poland,"Cereals, primary",35031300.0,9010418.5,1900849.9,1573570.41,437315.85,5985181.0,5869240.0,189.1
2020,Poland,"Hen eggs in shell, fresh",9969711.0,198041.32,261863.0,10629.08,16679.0,14386307.823469387,13354413.956919042,1069.6
2020,Poland,"Meat, Total",5252424.88,290085.76950000005,654201.6905,19559.336666666662,43135.90904761905,7492121.0,7709546.0,1402.075
2020,Poland,"Milk, Total",14830870.0,2517724.25,1167388.26,1085327.79,512248.91,5259815.0,5027638.0,354.4
2020,Poland,Raw milk of cattle,14821820.0,733518.43,355011.0,89627.62,43022.0,14386307.823469387,13354413.956919042,354.4
2020,Poland,Wheat,12515060.0,4689129.58,1047399.0,869332.16,174663.0,14386307.823469387,13354413.956919042,192.1
2020,Romania,Barley,1141010.0,1308992.1,244845.0,751592.45,130359.0,14386307.823469387,13354413.956919042,209.7
2020,Romania,"Cereals, primary",18153430.0,11291241.5,2452930.87,3337821.83,757657.86,3468888.0,3600079.0,209.125
2020,Romania,"Hen eggs in shell, fresh",4957853.0,12397.58,16604.0,14743.31,27641.0,14386307.823469387,13354413.956919042,2921.8
2020,Romania,"Meat, Total",980689.08,15987.053,35953.2445,27702.92681818182,42992.715,1741007.0,1755306.0,2237.4
2020,Romania,"Milk, Total",4362500.0,62206.28,46102.47,474356.29,271693.65,2121133.0,2249233.0,582.0
2020,Romania,Raw milk of cattle,3679600.0,36539.23,25315.0,186118.69,88242.0,14386307.823469387,13354413.956919042,499.5
2020,Romania,Wheat,6392370.0,4304773.93,962465.0,1212152.9,250925.0,14386307.823469387,13354413.956919042,186.1
2020,Spain,Barley,11465350.0,111428.6,27082.0,383213.66,82637.0,14386307.823469387,13354413.956919042,184.1
2020,Spain,"Cereals, primary",27320900.0,904928.95,350179.97,13654531.21,2903451.65,5639145.0,5707402.0,244.38888888888889
2020,Spain,"Hen eggs in shell, fresh",13648278.0,124324.87,200060.0,9156.16,26840.0,14386307.823469387,13354413.956919042,1537.5
2020,Spain,"Meat, Total",7499232.0,61256.01454545455,178171.96545454545,39945.52954545455,124055.49590909093,11435592.0,11230624.0,1990.2625
2020,Spain,"Milk, Total",8686220.0,869303.82,596974.83,1089342.57,529130.62,3750343.0,3917355.0,718.2666666666668
2020,Spain,Raw milk of cattle,7606070.0,116299.73,96407.0,107428.55,66315.0,14386307.823469387,13354413.956919042,365.6
2020,Spain,Wheat,8143510.0,523984.62,180098.0,4151809.63,947506.0,14386307.823469387,13354413.956919042,221.5
2020,Sweden,Barley,1513500.0,421677.31,86106.0,50039.72,12135.0,14386307.823469387,13354413.956919042,153.5
2020,Sweden,"Cereals, primary",5954500.0,1777192.92,394495.18,160919.06,48548.98,944892.0,978276.0,150.02
2020,Sweden,"Hen eggs in shell, fresh",2577947.0,13393.32,25001.0,4773.67,5834.0,14386307.823469387,13354413.956919042,1352.5
2020,Sweden,"Meat, Total",567460.0,14344.4,16711.829444444444,22542.104210526315,88932.91157894736,1039143.0,1176594.0,335.1
2020,Sweden,"Milk, Total",2772740.0,583047.59,239835.52,299026.96,212354.17,1229658.0,1174976.0,443.5
2020,Sweden,Raw milk of cattle,2772740.0,5966.04,6694.0,23108.9,37912.0,14386307.823469387,13354413.956919042,443.5
2020,Sweden,Wheat,3214300.0,1057893.59,240380.0,40867.21,11059.0,14386307.823469387,13354413.956919042,169.6
2020,United States of America,Barley,3719010.0,187076.77,47156.0,153871.49,38677.0,803306.0,898761.0,216.0
2020,United States of America,"Cereals, primary",433259129.21,86283045.37,17920866.45,4682308.15,1408603.54,75715122.0,64353661.0,233.75
2020,United States of America,"Hen eggs in shell, fresh",118393184.0,159230.53,430773.0,3745.48,30876.0,1993701.0,11448669.0,335.1
2020,United States of America,"Meat, Total",47063682.79,660470.5840909091,1220851.4377272727,157684.2691304348,778175.8947826087,104618101.0,27427310.222222224,1413.1666666666667
2020,United States of America,"Milk, Total",101317740.5,6991331.56,2612705.8,530099.64,823026.58,40753573.0,42880017.0,402.3
2020,United States of America,Raw milk of cattle,101291379.0,100828.58,94212.0,18121.02,16702.0,40753573.0,42880017.0,402.3
2020,United States of America,Wheat,49751180.0,26131625.6,6318111.0,1909894.95,467784.0,9154217.0,9004964.0,184.0
2021,Argentina,Barley,4036130.0,2295881.24,543271.0,12001.8,4436.0,1993701.0,540602.0,335.1
2021,Argentina,"Cereals, primary",87692513.88,50838975.91,11883824.72,19964.95,33826.96,6423221.0,13528837.0,335.1
2021,Argentina,"Hen eggs in shell, fresh",14928375.0,0.0,0.0,0.04,6.0,1993701.0,1000667.0,335.1
2021,Argentina,"Meat, Total",6142203.01,202769.102,654145.605,3791.3375,8749.133333333333,6140389.0,5639698.363636363,335.1
2021,Argentina,"Milk, Total",11899905.14,1189621.11,549341.85,3928.58,6197.41,2985816.0,4076813.0,335.1
2021,Argentina,Raw milk of cattle,11899905.14,963.75,550.0,375.51,399.0,1993701.0,4076813.0,335.1
2021,Argentina,Wheat,17644277.0,9485175.01,2454059.0,84.65,155.0,1993701.0,3363859.0,335.1
2021,Australia,Barley,14648580.55,8723613.52,2013394.0,76.15,143.0,2800781.0,3120668.0,191.2
2021,Australia,"Cereals, primary",51077697.91,36385107.35,9743404.92,8258.32,14920.28,11302362.0,11774992.0,245.55
2021,Australia,"Hen eggs in shell, fresh",5075162.41,305.84,871.0,1620.57,5264.0,709493.0,705964.0,2636.2
2021,Australia,"Meat, Total",4373104.74,214465.2666666667,1208427.375,3269.0946666666664,17119.240666666665,6662085.4,2524225.090909091,3648.875
2021,Australia,"Milk, Total",9067000.0,2216741.89,1394824.81,666309.31,435170.68,2728741.0,2828071.0,335.1
2021,Australia,Raw milk of cattle,9067000.0,331415.37,250061.0,4699.37,10496.0,1993701.0,2828071.0,335.1
2021,Australia,Wheat,31922554.7,25563035.49,7105524.0,1070.22,750.0,7399922.0,7620365.0,231.8
2021,Austria,Barley,742530.0,87443.02,23513.0,198587.46,45493.0,16201029.06632653,13690585.065823838,203.4
2021,Austria,"Cereals, primary",5316150.0,1410990.45,585482.86,2518711.39,683555.65,1292805.0,773887.0,236.95
2021,Austria,"Hen eggs in shell, fresh",138718.0,3657.38,9207.0,15128.41,23780.0,16201029.06632653,13690585.065823838,2817.3
2021,Austria,"Meat, Total",874226.63,27741.60380952381,106023.79857142858,23211.11142857143,86152.11714285714,2291142.0,2141357.0,3239.29
2021,Austria,"Milk, Total",3867490.0,762636.14,504241.95,400083.93,268591.69,1842423.0,1628978.0,1008.0666666666666
2021,Austria,Raw milk of cattle,3830140.0,453838.5,280978.0,103522.46,64683.0,16201029.06632653,13690585.065823838,469.5
2021,Austria,Wheat,1547600.0,742693.74,253657.0,1189733.04,305548.0,16201029.06632653,13690585.065823838,268.5
2021,Belgium,Barley,300070.0,115391.33,29971.0,2031718.73,508036.0,16201029.06632653,13690585.065823838,264.0
2021,Belgium,"Cereals, primary",2452580.0,986418.63,345880.19,8709138.87,2392766.39,617327.0,408355.0,213.84
2021,Belgium,"Hen eggs in shell, fresh",0.0,93370.9,189417.0,124081.75,154147.0,16201029.06632653,13690585.065823838,703.8
2021,Belgium,"Meat, Total",1845865.49,103184.39363636365,277356.1031818181,62615.545,181523.4381818182,3916633.0,3772767.0,2406.975
2021,Belgium,"Milk, Total",4481000.0,4623441.98,2776700.47,3250320.31,1933270.01,1740569.0,1524850.0,392.2
2021,Belgium,Raw milk of cattle,4438000.0,791957.15,416695.0,606688.16,297516.0,16201029.06632653,13690585.065823838,392.2
2021,Belgium,Wheat,1629180.0,581720.82,210593.0,4394683.07,1205883.0,16201029.06632653,13690585.065823838,275.5
2021,Brazil,Barley,452827.0,1.11,1.0,485226.51,156620.0,133902.0,83599.0,295.7
2021,Brazil,"Cereals, primary",112039454.26,21797909.73,4548041.86,10051135.28,2863173.74,27968108.0,20250475.0,230.925
2021,Brazil,"Hen eggs in shell, fresh",61159736.57,22138.14,67860.0,247.06,36205.0,4202672.0,7440248.0,1274.3
2021,Brazil,"Meat, Total",29303617.88,1047831.33,2360626.8752941177,12560.953333333331,54946.05583333334,33011540.0,20263631.14285714,335.1
2021,Brazil,"Milk, Total",36527082.66,100157.8,60716.48,627218.16,310636.19,13040238.0,13706752.0,358.2
2021,Brazil,Raw milk of cattle,36238557.98,3173.06,1832.0,42.06,26.0,12981489.0,13621436.0,358.2
2021,Brazil,Wheat,7878413.0,1129348.65,284037.0,6225072.82,1850964.0,2039961.0,1575982.0,258.9
2021,Canada,Barley,6848137.0,3511700.59,922994.0,285656.72,56644.0,1470692.0,1163205.0,214.8
2021,Canada,"Cereals, primary",47546138.0,28714044.55,8673228.8,3416790.55,982454.18,11168752.0,8128674.0,220.9
2021,Canada,"Hen eggs in shell, fresh",10785517.0,460.59,6337.0,31715.62,82593.0,1331257.0,1121252.0,2180.6
2021,Canada,"Meat, Total",5169914.14,81757.00238095238,388871.1361904762,50034.49772727273,202875.2822727273,14796997.0,14250811.0,2235.075
2021,Canada,"Milk, Total",9807284.0,186046.99,138350.27,325864.61,206030.27,6102779.0,5993018.0,622.3
2021,Canada,Raw milk of cattle,9807284.0,17736.42,15918.0,59475.57,37534.0,6102779.0,5993018.0,622.3
2021,Canada,Wheat,22422100.0,21546478.68,6636007.0,217754.61,59003.0,5758074.0,4098018.0,256.8
2021,China,Barley,2134000.0,48.75,69.0,12512262.9,3564632.0,1993701.0,867025.0,335.1
2021,China,"Cereals, primary",634366162.97,64489.06,137416.86,66054620.8,19581582.46,266509222.0,268583049.0,335.1
2021,China,"Hen eggs in shell, fresh",624403107.03,73610.26,130784.0,198377.4,257304.0,32888772.0,29194498.0,335.1
2021,China,"Meat, Total",92548872.66,87313.20950000001,260881.237,665491.8263636363,2353052.902727273,116803162.6,36129025.72,335.1
2021,China,"Milk, Total",41695545.68,271715.67,540128.64,14061384.95,8697980.09,26643550.0,22496318.0,335.1
2021,China,Raw milk of cattle,37276274.0,29480.4,35509.0,1006561.01,939269.0,24498396.0,20101838.0,335.1
2021,China,Wheat,136949000.0,4396.89,2019.0,10987180.85,3478934.0,55070172.0,52358632.0,335.1
2021,Denmark,Barley,3462170.0,960944.79,245905.0,55777.97,14382.0,16201029.06632653,13690585.065823838,218.7
2021,Denmark,"Cereals, primary",8640070.0,1597563.47,412734.75,364019.49,139773.15,1913609.0,1526211.0,214.48
2021,Denmark,"Hen eggs in shell, fresh",93000.0,14312.98,29856.0,10834.21,32403.0,16201029.06632653,13690585.065823838,335.1
2021,Denmark,"Meat, Total",2011353.6,32768.46857142857,96163.8219047619,25000.35428571429,107065.44857142855,3775649.0,3734461.0,2279.0375
2021,Denmark,"Milk, Total",5644000.0,1426282.44,835003.02,398804.71,277285.19,2745195.0,2342750.0,486.4
2021,Denmark,Raw milk of cattle,5644000.0,253833.67,140521.0,30558.0,25864.0,16201029.06632653,13690585.065823838,486.4
2021,Denmark,Wheat,4047090.0,561737.59,144068.0,126461.14,42093.0,16201029.06632653,13690585.065823838,230.5
2021,Finland,Barley,1045500.0,71413.5,17088.0,28794.35,7803.0,16201029.06632653,13690585.065823838,223.5
2021,Finland,"Cereals, primary",2648990.0,483724.31,116311.27,84645.36,26791.0,595598.0,438133.0,220.575
2021,Finland,"Hen eggs in shell, fresh",1370004.0,10877.95,15756.0,1907.03,5103.0,16201029.06632653,13690585.065823838,1262.0
2021,Finland,"Meat, Total",410998.0,3832.736470588236,7328.610588235294,5165.3625,22703.512,872060.0,839036.0,2903.325
2021,Finland,"Milk, Total",2314850.0,665772.32,362986.81,27172.67,30338.5,1106098.0,1092890.0,477.8
2021,Finland,Raw milk of cattle,2314850.0,6016.76,4237.0,4029.93,2871.0,16201029.06632653,13690585.065823838,477.8
2021,Finland,Wheat,687160.0,35925.15,9858.0,10026.49,3408.0,16201029.06632653,13690585.065823838,255.5
2021,France,Barley,11321320.0,6547407.01,1642865.0,69692.49,20436.0,16201029.06632653,13690585.065823838,241.2
2021,France,"Cereals, primary",66877140.0,27357049.48,8160662.35,992704.26,518446.26,17121815.0,12029862.0,245.86666666666667
2021,France,"Hen eggs in shell, fresh",15609168.0,35042.34,92970.0,48015.12,76624.0,16201029.06632653,13690585.065823838,1518.8
2021,France,"Meat, Total",5363832.17,95397.60952380951,331292.76,129191.10047619048,509760.7214285714,14736518.0,14074026.0,3753.033333333333
2021,France,"Milk, Total",25829080.0,4976815.75,2981391.83,2854513.59,1956157.58,12065930.0,10616772.0,670.45
2021,France,Raw milk of cattle,24760620.0,442582.7,273843.0,97933.77,102953.0,16201029.06632653,13690585.065823838,454.3
2021,France,Wheat,36559450.0,16090548.64,4483928.0,263769.26,87482.0,16201029.06632653,13690585.065823838,259.5
2021,Germany,Barley,10411100.0,3074998.67,736803.0,1538197.53,354834.0,16201029.06632653,13690585.065823838,234.6
2021,Germany,"Cereals, primary",42359400.0,11499499.06,3156505.25,10207050.78,2887359.59,10507068.0,7535210.0,234.91666666666663
2021,Germany,"Hen eggs in shell, fresh",14025026.0,117461.35,279095.0,325346.09,602954.0,16201029.06632653,13690585.065823838,1323.6
2021,Germany,"Meat, Total",7632098.27,124830.2181818182,399241.8631818182,157522.9309090909,567242.4145454546,14148867.0,14282532.0,3114.2333333333336
2021,Germany,"Milk, Total",0.0,7311741.96,4227919.68,5639948.19,3068967.76,14009059.0,12272442.0,430.5
2021,Germany,Raw milk of cattle,32506910.0,1594746.47,859058.0,2481020.19,1140223.0,16201029.06632653,13690585.065823838,430.5
2021,Germany,Wheat,21459200.0,7100100.9,1969667.0,3921490.63,1091771.0,16201029.06632653,13690585.065823838,259.7
2021,Hungary,Barley,1711630.0,808262.21,173653.0,50976.46,10534.0,16201029.06632653,13690585.065823838,194.8
2021,Hungary,"Cereals, primary",13980870.0,6632605.64,1824614.23,690351.27,291810.05,3258733.0,2302201.0,213.02857142857144
2021,Hungary,"Hen eggs in shell, fresh",2532600.0,9898.18,51031.0,19243.95,37344.0,16201029.06632653,13690585.065823838,1666.9
2021,Hungary,"Meat, Total",1056643.04,47591.14,119884.074,16351.9755,40692.8415,1499254.0,1704167.0,1912.425
2021,Hungary,"Milk, Total",2085000.0,401478.18,193469.54,248468.25,150756.0,786982.0,706499.0,377.4
2021,Hungary,Raw milk of cattle,2080230.0,293840.27,124378.0,40376.54,26223.0,16201029.06632653,13690585.065823838,377.4
2021,Hungary,Wheat,5290140.0,2482475.96,632357.0,173037.31,44813.0,16201029.06632653,13690585.065823838,239.3
2021,India,Barley,1656340.0,2166.01,891.0,15996.25,6802.0,1993701.0,429156.0,335.1
2021,India,"Cereals, primary",355110300.0,10568231.13,2936229.11,86647.16,38388.72,150029837.0,128205757.0,335.1
2021,India,"Hen eggs in shell, fresh",128710000.0,17426.33,28954.0,6.06,412.0,1993701.0,6805793.0,335.1
2021,India,"Meat, Total",10229893.44,152025.90062499998,403875.778125,97.96272727272726,645.9554545454546,22078349.0,4479117.8,335.1
2021,India,"Milk, Total",221100000.0,541089.29,265546.43,4608.64,3674.05,117667157.0,106458599.0,335.1
2021,India,Raw milk of cattle,108339000.0,11343.06,9223.0,221.23,774.0,1993701.0,45454051.0,335.1
2021,India,Wheat,109586500.0,6090607.37,1723431.0,56.66,25.0,1993701.0,31113926.0,335.1
2021,Ireland,Barley,1506410.0,28109.98,8279.0,170058.38,48274.0,16201029.06632653,13690585.065823838,335.1
2021,Ireland,"Cereals, primary",2363950.0,214902.71,64224.92,1602251.25,462023.77,862520.0,542364.0,230.0
2021,Ireland,"Hen eggs in shell, fresh",999253.0,9911.0,41248.0,500.25,3056.0,16201029.06632653,13690585.065823838,335.1
2021,Ireland,"Meat, Total",1159212.78,69440.25571428573,340116.5780952381,18983.93090909091,72392.67636363636,4541091.0,4451635.0,2536.7
2021,Ireland,"Milk, Total",9039990.0,3726473.53,2184956.68,920309.8,427311.6,4096090.0,3155741.0,453.1
2021,Ireland,Raw milk of cattle,9039990.0,150538.04,82245.0,546759.19,241615.0,16201029.06632653,13690585.065823838,453.1
2021,Ireland,Wheat,628080.0,49947.58,15920.0,203403.89,77789.0,16201029.06632653,13690585.065823838,335.1
2021,Italy,Barley,1091970.0,3781.82,1687.0,604998.83,142478.0,16201029.06632653,13690585.065823838,335.1
2021,Italy,"Cereals, primary",16568150.0,276654.25,205507.27,13334134.42,3897939.23,5774575.0,4322807.0,369.55
2021,Italy,"Hen eggs in shell, fresh",0.0,16364.77,21642.0,32782.59,49798.0,16201029.06632653,13690585.065823838,1607.7
2021,Italy,"Meat, Total",0.0,46077.931818181816,155275.1322727273,51329.04863636364,276465.20590909093,10742920.0,9567578.0,2548.2666666666664
2021,Italy,"Milk, Total",13997970.0,340791.14,282772.19,2479493.17,1441895.16,6948054.0,6850145.0,483.6
2021,Italy,Raw milk of cattle,13202450.0,43441.46,33242.0,692449.73,341283.0,16201029.06632653,13690585.065823838,483.6
2021,Italy,Wheat,7294570.0,206908.59,92909.0,7298487.91,2270478.0,16201029.06632653,13690585.065823838,394.0
2021,Netherlands (Kingdom of the),Barley,196590.0,99661.26,31023.0,2681175.38,650727.0,16201029.06632653,13690585.065823838,271.1
2021,Netherlands (Kingdom of the),"Cereals, primary",1336080.0,784337.98,335543.39,13557708.08,3753989.37,353026.0,241290.0,275.90000000000003
2021,Netherlands (Kingdom of the),"Hen eggs in shell, fresh",0.0,351223.64,876388.0,252148.54,409573.0,16201029.06632653,13690585.065823838,1189.7
2021,Netherlands (Kingdom of the),"Meat, Total",3048467.37,285854.1009523809,895394.3104761904,184510.82454545452,516789.3718181818,5445155.0,5415287.0,1980.35
2021,Netherlands (Kingdom of the),"Milk, Total",14607880.0,6574311.23,4246229.76,4833944.06,2412011.83,6009722.0,5959141.0,606.85
2021,Netherlands (Kingdom of the),Raw milk of cattle,14217250.0,436757.28,263106.0,728903.62,359844.0,16201029.06632653,13690585.065823838,400.5
2021,Netherlands (Kingdom of the),Wheat,947250.0,205346.13,63626.0,4963009.29,1306808.0,16201029.06632653,13690585.065823838,278.3
2021,New Zealand,Barley,325057.0,70.1,273.0,59590.33,15809.0,95117.0,86742.0,292.6
2021,New Zealand,"Cereals, primary",995732.55,3602.56,6377.51,711558.35,212724.89,297715.0,278265.0,298.325
2021,New Zealand,"Hen eggs in shell, fresh",1282017.79,805.18,4436.0,138.42,12159.0,1993701.0,168731.0,335.1
2021,New Zealand,"Meat, Total",1495211.64,124438.77611111112,697689.2833333333,1797.16625,8400.750624999999,2603626.5,2261968.0,1858.86
2021,New Zealand,"Milk, Total",21886376.0,18698581.12,10518200.61,102789.57,77100.5,8870345.0,7938318.0,405.3
2021,New Zealand,Raw milk of cattle,21886376.0,252703.44,262138.0,576.51,796.0,8870345.0,7938318.0,405.3
2021,New Zealand,Wheat,422831.0,1018.78,545.0,539374.27,165854.0,125103.0,115268.0,295.9
2021,Poland,Barley,2961650.0,453760.08,106871.0,169565.67,39725.0,16201029.06632653,13690585.065823838,202.7
2021,Poland,"Cereals, primary",33996290.0,8464773.37,2213307.21,1109348.35,418874.42,7546071.0,5694104.0,228.0
2021,Poland,"Hen eggs in shell, fresh",9271681.0,147746.15,228282.0,26913.39,49703.0,16201029.06632653,13690585.065823838,1243.4
2021,Poland,"Meat, Total",5102137.0,265356.23863636365,707174.6113636363,21949.105454545454,51311.38272727272,7806871.0,7450694.0,1633.775
2021,Poland,"Milk, Total",14890270.0,2521759.59,1375319.21,1187156.58,648731.33,6054756.0,5047796.0,406.3
2021,Poland,Raw milk of cattle,14881110.0,755546.12,402645.0,96369.4,48443.0,16201029.06632653,13690585.065823838,406.3
2021,Poland,Wheat,11893550.0,3591489.88,979272.0,594863.36,154001.0,16201029.06632653,13690585.065823838,250.7
2021,Romania,Barley,1981030.0,2097713.05,493436.0,403852.53,91471.0,16201029.06632653,13690585.065823838,240.4
